Index;Time point [ms];Iteration length [ms];Cost
710;3917;5;4000674.828492827
711;3923;6;4000674.828492827
712;3929;6;4000674.828492827
713;3933;4;4000674.828492827
714;3938;5;4000674.828492827
715;3945;7;4000674.828492827
716;3951;6;4000674.828492827
717;3954;3;4000674.828492827
718;3960;6;4000674.828492827
719;3964;4;4000674.828492827
720;3969;5;4000674.828492827
721;3974;5;4000674.828492827
722;3975;1;4000674.828492827
723;3980;5;4000674.828492827
724;3980;0;4000674.828492827
725;3985;5;4000674.828492827
726;3991;6;4000674.828492827
727;3997;6;4000674.828492827
728;4003;6;4000674.828492827
729;4008;5;4000674.828492827
730;4008;0;4000674.828492827
731;4014;6;4000674.828492827
732;4018;4;4000674.828492827
733;4020;2;4000674.828492827
734;4025;5;4000674.828492827
735;4028;3;4000674.828492827
736;4031;3;4000674.828492827
737;4037;6;4000674.828492827
738;4042;5;3000803.1618515993
739;4043;1;3000801.8519933047
740;4044;1;3000801.8519933047
741;4047;3;3000801.8519933047
742;4054;7;3000801.8519933047
743;4060;6;3000801.8519933047
744;4067;7;3000801.8519933047
745;4071;4;3000778.4010820054
746;4078;7;3000778.4010820054
747;4079;1;3000778.4010820054
748;4084;5;3000778.4010820054
749;4095;11;3000778.4010820054
750;4098;3;3000754.883045237
751;4102;4;3000754.883045237
752;4107;5;3000754.883045237
753;4108;1;3000754.883045237
754;4109;1;3000754.883045237
755;4109;0;3000754.883045237
756;4121;12;3000754.883045237
757;4131;10;3000754.883045237
758;4137;6;3000754.883045237
759;4142;5;3000754.883045237
760;4146;4;3000754.883045237
761;4146;0;3000754.883045237
762;4152;6;3000754.883045237
763;4154;2;3000754.883045237
764;4162;8;3000754.883045237
765;4170;8;3000754.883045237
766;4174;4;3000754.883045237
767;4177;3;3000754.883045237
768;4184;7;3000754.883045237
769;4188;4;3000754.883045237
770;4192;4;3000754.883045237
771;4198;6;3000754.883045237
772;4199;1;3000754.883045237
773;4206;7;3000754.883045237
774;4208;2;3000754.883045237
775;4211;3;3000754.883045237
776;4217;6;3000754.883045237
777;4225;8;3000754.883045237
778;4230;5;3000754.883045237
779;4237;7;3000754.883045237
780;4240;3;3000754.883045237
781;4245;5;3000754.883045237
782;4249;4;3000754.883045237
783;4252;3;3000754.883045237
784;4260;8;3000754.883045237
785;4262;2;3000754.883045237
786;4267;5;3000754.883045237
787;4272;5;3000754.883045237
788;4279;7;3000754.883045237
789;4287;8;3000754.883045237
790;4290;3;3000754.883045237
791;4296;6;3000754.883045237
792;4298;2;3000754.883045237
793;4306;8;3000754.883045237
794;4310;4;3000754.883045237
795;4314;4;3000754.883045237
796;4317;3;3000754.883045237
797;4323;6;3000754.883045237
798;4328;5;3000754.883045237
799;4333;5;3000754.883045237
800;4337;4;3000754.883045237
801;4343;6;3000754.883045237
802;4348;5;3000754.883045237
803;4350;2;3000754.883045237
804;4351;1;3000754.883045237
805;4352;1;3000754.883045237
806;4357;5;3000754.883045237
807;4362;5;3000754.883045237
808;4369;7;3000754.883045237
809;4370;1;3000754.883045237
810;4371;1;3000754.883045237
811;4377;6;3000754.883045237
812;4380;3;3000754.883045237
813;4384;4;3000754.883045237
814;4388;4;3000754.883045237
815;4392;4;3000754.883045237
816;4397;5;3000754.883045237
817;4397;0;3000754.883045237
818;4398;1;3000754.883045237
819;4402;4;3000754.883045237
820;4404;2;3000754.883045237
821;4412;8;3000754.883045237
822;4416;4;3000754.883045237
823;4420;4;3000754.883045237
824;4424;4;3000754.883045237
825;4430;6;3000754.883045237
826;4436;6;3000754.883045237
827;4440;4;3000754.883045237
828;4445;5;3000754.883045237
829;4449;4;3000721.32953964
830;4455;6;3000721.32953964
831;4461;6;3000721.32953964
832;4469;8;3000721.32953964
833;4472;3;3000721.32953964
834;4473;1;3000721.32953964
835;4477;4;3000721.32953964
836;4480;3;3000721.32953964
837;4487;7;3000721.32953964
838;4497;10;3000721.32953964
839;4501;4;3000721.32953964
840;4507;6;3000721.32953964
841;4514;7;3000721.32953964
842;4520;6;3000721.32953964
843;4525;5;3000721.32953964
844;4527;2;3000721.32953964
845;4531;4;3000721.32953964
846;4534;3;3000721.32953964
847;4535;1;3000721.32953964
848;4540;5;3000721.32953964
849;4543;3;3000721.32953964
850;4549;6;3000721.32953964
851;4549;0;3000721.32953964
852;4554;5;3000721.32953964
853;4555;1;3000721.32953964
854;4561;6;3000721.32953964
855;4562;1;3000721.32953964
856;4569;7;3000721.32953964
857;4572;3;3000721.32953964
858;4576;4;3000721.32953964
859;4579;3;3000721.32953964
860;4580;1;3000721.32953964
861;4583;3;3000721.32953964
862;4586;3;3000721.32953964
863;4592;6;3000721.32953964
864;4598;6;3000721.32953964
865;4599;1;3000721.32953964
866;4601;2;3000721.32953964
867;4601;0;3000721.32953964
868;4606;5;3000721.32953964
869;4615;9;3000721.32953964
870;4616;1;3000721.32953964
871;4623;7;3000721.32953964
872;4627;4;3000721.32953964
873;4628;1;3000721.32953964
874;4634;6;3000721.32953964
875;4642;8;3000716.5902830865
876;4649;7;3000714.467927027
877;4655;6;3000714.467927027
878;4659;4;3000714.467927027
879;4664;5;3000714.467927027
880;4664;0;3000714.467927027
881;4668;4;3000714.467927027
882;4669;1;3000714.467927027
883;4669;0;3000714.467927027
884;4674;5;3000714.467927027
885;4680;6;3000714.467927027
886;4683;3;3000714.467927027
887;4688;5;3000714.467927027
888;4694;6;3000714.467927027
889;4701;7;3000714.467927027
890;4706;5;3000714.467927027
891;4709;3;3000714.467927027
892;4710;1;3000714.467927027
893;4711;1;3000714.467927027
894;4715;4;3000714.467927027
895;4722;7;3000714.467927027
896;4730;8;3000714.467927027
897;4735;5;3000714.467927027
898;4737;2;3000714.467927027
899;4742;5;3000714.467927027
900;4748;6;3000714.467927027
901;4751;3;3000714.467927027
902;4757;6;3000714.467927027
903;4759;2;3000714.467927027
904;4766;7;3000714.467927027
905;4773;7;3000714.467927027
906;4777;4;3000714.467927027
907;4785;8;3000714.467927027
908;4786;1;3000714.467927027
909;4790;4;3000714.467927027
910;4794;4;3000714.467927027
911;4801;7;3000714.467927027
912;4806;5;3000714.467927027
913;4807;1;3000714.467927027
914;4810;3;3000714.467927027
915;4817;7;3000714.467927027
916;4824;7;3000714.467927027
917;4830;6;3000714.467927027
918;4839;9;3000714.467927027
919;4842;3;3000714.467927027
920;4846;4;3000714.467927027
921;4853;7;3000714.467927027
922;4854;1;3000714.467927027
923;4857;3;3000714.467927027
924;4863;6;3000714.467927027
925;4870;7;3000714.467927027
